Gene,Log2FoldChange,PValue,AdjustedPValue
209208_at,0.6399360568045234,0.00037338595938865907,0.0011706780822969094
209218_at,0.8036095570855655,9.561432748905962e-07,9.074498351217284e-06
209220_at,-0.8951103914149883,1.2289260819494995e-05,7.315759250696582e-05
209231_s_at,0.7501467436025995,5.9519219979262845e-06,4.055561448951961e-05
209238_at,0.5318508198846685,0.00029346321093322986,0.0009641809323578357
209242_at,-0.5832457212360644,1.5610815865745764e-16,1.9759588624642264e-14
209247_s_at,0.7165166634249056,5.686911396910672e-05,0.0002545014102890407
209254_at,0.5610317483402802,0.004421432587677998,0.009037705916184286
209257_s_at,1.181607717916293,1.6663643452651864e-05,9.386010241543669e-05
209270_at,-0.5978990645652291,3.1753631613441684e-10,9.571589137807568e-09
209283_at,-0.5904907260212569,6.194552643762811e-13,3.678800727126892e-11
209291_at,-0.5189504450221127,3.6201827415586193e-22,1.1504478601685008e-19
209292_at,-0.7524411620486542,2.1574438048443356e-09,5.1973517208314506e-08
209305_s_at,0.8772419086605732,1.0427414696901176e-05,6.413171336747621e-05
209325_s_at,0.507603041061155,1.4502426149541563e-09,3.6528110415374346e-08
209339_at,0.683079831833076,0.0002704116070384325,0.0009013317926190645
209344_at,0.7730927959143119,0.0005003483119358194,0.0014818961703496724
209351_at,-0.8411868404336911,8.779256848112077e-29,6.098929315507069e-26
209362_at,0.6274564852285658,0.000541353275251727,0.0015825728960789044
209363_s_at,0.5337423533837438,8.077214258149873e-07,7.905719014398854e-06
209372_x_at,0.5616824579019939,0.003386652756730269,0.007214297307926021
209392_at,-0.5392191836479907,1.2913866618507724e-13,8.747460853244052e-12
209406_at,0.6754988749987958,1.056894124104044e-39,4.510220182176572e-36
209408_at,1.3602583995158537,2.5732181821888465e-21,6.92497058904011e-19
209421_at,0.5027408356126406,8.053774006681199e-06,5.1905574353307616e-05
209434_s_at,0.6456154252499702,3.400360940328543e-05,0.00016765425199722137
209445_x_at,0.6688099483280476,0.00029336215203734146,0.0009639549230733103
209457_at,0.8538628581990393,2.0285379418104587e-05,0.00011017542799593094
209458_x_at,-0.7842578095949624,6.82628915290404e-06,4.5294293552987444e-05
209463_s_at,0.5298630340763011,0.00013124318890495533,0.0005021127739458025
209464_at,0.8223194324701331,2.31458513162788e-44,1.1523547841998006e-40
209465_x_at,-0.7219211196251454,9.184248900976572e-08,1.2695566253140933e-06
209466_x_at,-0.8417406287685933,1.1926847142646467e-07,1.5827577869619515e-06
209499_x_at,0.5102506213059366,0.0003136550497888813,0.0010175394925383864
209514_s_at,0.6033836000303188,3.068137533117342e-08,5.083272567347822e-07
209520_s_at,0.6348943764217618,5.883474829951e-07,6.077149381752984e-06
209526_s_at,0.5600294676893522,3.7063242002382213e-06,2.765409723515552e-05
209529_at,0.601242722483966,0.0016708588452401195,0.003997748932720292
209540_at,-0.7959067749566286,3.810000023544705e-24,1.6494539232366295e-21
209541_at,-0.7594177248369838,7.25418388276854e-10,1.997207197659556e-08
209550_at,-0.5444459600207892,2.4514548233940195e-13,1.5614042320773163e-11
209555_s_at,-1.0329699047999492,1.36668986283175e-07,1.7688803978557206e-06
209560_s_at,-1.1153285650936202,0.003988426307834738,0.008281244920250178
209570_s_at,-0.7981155813717999,1.2971943282215586e-06,1.170815196610371e-05
209580_s_at,0.567094276540872,0.0003522522384117445,0.001118341892425936
209612_s_at,-1.6384184730938096,1.1211074051248675e-12,6.259760823530849e-11
209613_s_at,-1.5268538241355984,2.3176952440166196e-15,2.3311175868439215e-13
209614_at,-0.8564892974268945,7.16561874981714e-05,0.0003068802402934367
209615_s_at,0.5508138041948669,2.307529735925034e-11,9.49456312280339e-10
209616_s_at,-0.7784941388039295,1.574093489279262e-05,8.95132699633545e-05
209642_at,0.9062493300726555,8.750963133474193e-32,8.71362569077137e-29
209653_at,0.6500240875172163,3.1773220768399817e-14,2.4846325937006266e-12
209663_s_at,-0.8092896631256419,0.0013905816936768014,0.0034270651228045057
209686_at,-1.0807904760412996,4.4668983448263453e-08,6.971535389584775e-07
209699_x_at,-0.7490483125809999,3.537725761395672e-06,2.6694937744676092e-05
209709_s_at,0.6372465949580985,2.0618983366542934e-27,1.1621325870290009e-24
209714_s_at,1.2074404376709105,8.579067119269175e-35,1.4237438499267156e-31
209744_x_at,0.5253999156906177,4.028571772648968e-14,3.069936122259438e-12
209754_s_at,0.6526222965668946,2.2160749497100993e-13,1.4205706201231778e-11
209761_s_at,0.7076048502218955,0.00013579190906864123,0.0005158652858614912
209763_at,-1.248726733157552,1.122717124354616e-17,1.7377101522653415e-15
209765_at,0.6129135990272756,2.1453079382053865e-07,2.596622314832711e-06
209772_s_at,0.6313737580730021,1.9460941511880975e-08,3.445982482767685e-07
209773_s_at,1.768442810281849,7.95939175077601e-92,2.37762950379181e-87
209774_x_at,-0.5351324749237016,6.457340443330125e-06,4.340541712942337e-05
209803_s_at,0.572677268421772,0.00013282537216570672,0.000507386127536316
209821_at,-0.5503814548092065,0.002435548680145674,0.005462065328326695
209825_s_at,0.7085410409067512,3.4764240462623766e-05,0.0001708254955258231
209842_at,-1.0333566728053367,1.714437961894192e-15,1.765989337851838e-13
209859_at,-0.5641172654264857,0.00035841232303875315,0.0011336414190438006
209863_s_at,-0.9831558260313602,3.149592973625611e-11,1.2494640279966036e-09
209869_at,-0.7638775205626271,8.031793912535951e-08,1.1307338318107586e-06
209875_s_at,0.5005309709733265,0.0010038013997930694,0.00262639532404472
209878_s_at,0.6379402639793921,0.0007770778084890554,0.002128254175775654
209882_at,0.8408587348994594,7.342186396959205e-08,1.0504108814653513e-06
209894_at,-0.6577857139455054,1.8021055874234127e-11,7.624999731942236e-10
209905_at,-0.5578091035421058,2.3881996904146057e-11,9.759275123401519e-10
209911_x_at,0.5942371517958525,0.0002993656352430632,0.0009803387695659707
209941_at,0.7029714474706179,2.107364312509182e-06,1.742834627443917e-05
209949_at,0.506793016877237,2.120557126430868e-06,1.752774833446123e-05
209955_s_at,0.5962978199065461,5.973269570285175e-07,6.14652113687767e-06
210020_x_at,-0.5772623465598135,1.0565730468340093e-05,6.486523320417897e-05
210051_at,-1.0992370354935628,3.3618035392284957e-13,2.105320656684143e-11
210052_s_at,1.2067671414801575,1.8133946609550021e-32,2.166789012481913e-29
210058_at,0.6006932440230357,0.00012965491154222995,0.0004970548662204175
210092_at,0.6151038905846513,2.4372676538360273e-05,0.00012781962667729953
210106_at,-0.6411640597756394,0.0007579867288942488,0.002083800806693263
210117_at,0.792404348088946,3.0687406506120874e-10,9.318076741056402e-09
210154_at,0.8116109886439675,4.2045604829367735e-06,3.064128586149971e-05
210164_at,0.5251626931282596,2.2277224097017884e-11,9.242572753140531e-10
210178_x_at,0.7219068400258171,8.184593168379713e-06,5.2589840207751946e-05
210186_s_at,0.7606157768449706,5.1089462570641686e-06,3.579137959451708e-05
210216_x_at,0.5901119732189426,4.466012001777213e-05,0.00020910456193901084
210218_s_at,0.5218946468881973,0.0005793304176690787,0.001674642755623255
210223_s_at,0.6749535096108468,1.120675958270566e-05,6.789055409746167e-05
210235_s_at,0.6192618937485181,4.084584835147767e-05,0.00019437819008057513
210236_at,0.7137939783931928,4.434880861775625e-10,1.2874515170355828e-08
210284_s_at,0.650057177240114,2.360219406912277e-06,1.9065568989530433e-05
210285_x_at,0.6043827184985027,0.00011626572613857948,0.00045471193652941164
210317_s_at,0.9030355950746669,2.4979425130282624e-05,0.00013026979530233982
210337_s_at,1.0077283211615375,8.86081254439663e-06,5.610220269737519e-05
210372_s_at,0.6601792024788753,0.0021496581122657193,0.004916890285574392
210387_at,0.8454686067838453,1.1015521792044116e-05,6.694679397552086e-05
210432_s_at,-0.9181696120513918,4.6705981402187965e-06,3.3346106033608e-05
210480_s_at,0.7356433521628727,1.829051077628275e-05,0.00010121788401428645
210511_s_at,1.0612650409598388,3.694749562268866e-12,1.8394926487349263e-10
210541_s_at,0.593305994468329,0.00015023062170701747,0.0005601058013228587
210543_s_at,0.6849408546589801,2.5673010025961357e-05,0.0001332124640429942
210559_s_at,1.1650822782072123,2.042159326200204e-31,1.9678510771694351e-28
210621_s_at,0.5894827778816518,0.00153001238477943,0.003713045081016157
210625_s_at,0.5321111406080012,0.007424279066212896,0.014111610095820286
210639_s_at,1.0645489846493654,2.8319088883510145e-08,4.7578617723746627e-07
210655_s_at,0.798414130007735,3.7606934380514835e-06,2.792429390541236e-05
210667_s_at,0.7650239353847947,0.00015286732045744243,0.0005678961070395125
210717_at,0.5070938521597466,3.85438803036186e-15,3.632122373595252e-13
210718_s_at,-0.5653502856702504,4.765201798437624e-05,0.0002201640160017573
210732_s_at,0.9547995553465745,3.6054668431053843e-12,1.7985728742067845e-10
210734_x_at,0.6388004346464351,1.8559144712505436e-06,1.571870629010384e-05
210735_s_at,0.5782834998533568,0.0010584304517327003,0.0027438544176134013
210754_s_at,0.6199144938978884,5.8162905978875176e-05,0.00025904910204278505
210756_s_at,0.519534499247245,1.0898310187357926e-05,6.64532194155452e-05
210764_s_at,0.5129007506950756,0.006941340859094692,0.013328516689778018
210791_s_at,0.5765201228586263,2.7399177245396887e-05,0.00014043723793316675
210794_s_at,-0.8591898548176524,2.4563984783478666e-15,2.4377918719338033e-13
210830_s_at,0.6329233515817472,0.003182168864300694,0.0068529845227013435
210845_s_at,0.9382005875228487,2.347612727065017e-10,7.358645055916704e-09
210895_s_at,0.5028418760361255,4.2969060431100826e-05,0.0002024282527478635
210904_s_at,1.098110199311839,1.4159553800210686e-11,6.201967611728645e-10
210935_s_at,0.7221435312762221,4.45334859001372e-07,4.8060126113038234e-06
210944_s_at,-0.5774147419471967,1.5213577875861707e-26,7.83551721220243e-24
210951_x_at,0.6903759082240679,8.451574706258162e-10,2.2847551097316184e-08
210959_s_at,0.5085236771713018,1.0130179290020407e-09,2.65863370224273e-08
210964_s_at,-0.8345602549909388,0.000340737899263862,0.0010886120349529506
210978_s_at,0.8504832961997111,0.0006896489181544514,0.0019260651162219308
210988_s_at,0.5886957788414264,1.4396671327766875e-07,1.8457397678242578e-06
211016_x_at,0.6485760884084342,9.834832172571761e-12,4.458059281624638e-10
211061_s_at,0.5577108946178826,5.1928138061367285e-05,0.00023595943720248913
211074_at,0.8067161425104201,0.0002258983462080167,0.0007776100523922566
211090_s_at,0.951061888100408,6.029797536081436e-07,6.189763298894319e-06
211122_s_at,0.6402851650684007,8.786812014732442e-30,7.094044554164527e-27
211136_s_at,0.8394375783905628,0.0013196253270206207,0.0032803401654955466
211138_s_at,0.9956848609036919,9.481576317621545e-09,1.8670642568226157e-07
211150_s_at,0.5372954337278881,1.5517572492193385e-05,8.846200868068717e-05
211212_s_at,0.5934286932813175,9.180580635545544e-12,4.19330741200331e-10
211255_x_at,0.6796626012885296,9.754683268329582e-09,1.9095144075461422e-07
211317_s_at,0.7473788199062334,0.000896158165874455,0.0023906087454011182
211337_s_at,0.5984796902354352,4.38697876956703e-07,4.744671607693929e-06
211379_x_at,0.6564654159715864,1.6801850129661361e-12,9.076037379263006e-11
211450_s_at,1.0347760559720935,3.6564164463901216e-07,4.060389296898353e-06
211494_s_at,-1.0122610569360326,0.00025594591285563336,0.0008619635071954317
211519_s_at,0.6348476875442854,3.2538632217822306e-09,7.408491018374908e-08
211527_x_at,0.6336053430817752,3.690244042244914e-18,6.124165001663337e-16
211536_x_at,0.5009008763334246,3.3758186150805365e-06,2.5672722420999436e-05
211537_x_at,0.649475394086628,8.802763126819684e-06,5.5829329113451725e-05
211559_s_at,0.8305102460825209,6.11469089019033e-07,6.270444430887935e-06
211564_s_at,-0.5704660474196097,9.882233668725456e-06,6.137257466781015e-05
211565_at,-1.6053148681953024,1.3331754408085886e-10,4.494877739033201e-09
211571_s_at,1.1624419356179168,9.569177904629384e-10,2.5363840493974173e-08
211574_s_at,0.8714099099158066,3.1454838719913316e-06,2.4149667671786404e-05
211578_s_at,0.5766947162576472,1.971393179034418e-06,1.651878177955572e-05
211612_s_at,1.0942575637686769,1.3618421098990906e-08,2.5220674213828665e-07
211637_x_at,0.733316412749522,6.577981481870263e-05,0.0002866065677164943
211653_x_at,-0.5539811849918412,0.0009459906628987348,0.002503422491328048
211657_at,0.6169942269644431,0.0016140500079353955,0.0038817246467310307
211668_s_at,1.1688976726148521,6.189601398452414e-13,3.678800727126892e-11
211672_s_at,1.0244883525084703,1.8510292971812426e-06,1.569067740221285e-05
211673_s_at,-0.7943398948011822,3.048218590918022e-09,6.998953554796553e-08
211676_s_at,0.5200293293350935,0.0032428063117247155,0.006956988663016425
211681_s_at,0.9136343843121439,4.877869082769373e-23,1.798909941240577e-20
211685_s_at,-0.7098245460807964,4.973143637877626e-15,4.642429585958764e-13
211695_x_at,0.5052035768810539,5.966343763780406e-23,2.1734953769713207e-20
211696_x_at,-0.7159904561715624,2.575620939249553e-08,4.384993209253776e-07
211699_x_at,-0.750238321117461,7.0159911661396645e-06,4.628570850594613e-05
211726_s_at,-0.8635561760084647,2.4786028698587855e-13,1.5753367006047158e-11
211737_x_at,-0.7923160681872106,1.8263264156635784e-09,4.460835869885725e-08
211744_s_at,0.5760162871052339,7.501703551766359e-06,4.893882692691956e-05
211745_x_at,-0.6974558018652028,3.143330623401367e-05,0.00015704561361807264
211749_s_at,0.5284275561061111,0.003307581813353788,0.00707157772176527
211756_at,-0.7016336251695159,0.006357624756562545,0.012344164233216532
211760_s_at,0.5419340574745082,6.839443410154701e-07,6.895303865951442e-06
211762_s_at,0.56243617251249,1.0083020919357251e-06,9.486614201670545e-06
211767_at,0.5051868335425236,1.0005030259268181e-08,1.948306805116422e-07
211769_x_at,0.5406882810822018,0.0026313783089710395,0.005843334288253263
211797_s_at,0.698114995343428,2.178186763453351e-06,1.788118810277685e-05
211801_x_at,0.6739607843929503,1.151898777540288e-07,1.5381993867985463e-06
211812_s_at,0.5697965371135565,1.166308166742082e-08,2.197554620325521e-07
211862_x_at,0.7237306539480213,0.0014619578198432459,0.003573488584760448
211864_s_at,0.535123761733133,0.01016269154664478,0.01844395651638487
211899_s_at,0.5497124081407525,2.100842166009342e-06,1.7379218272786226e-05
211919_s_at,0.9930096541159461,1.9580707890700885e-07,2.390334720519072e-06
211924_s_at,0.5046591695588951,4.547040286796874e-05,0.00021208096735030797
211966_at,0.5399029779572033,0.022308379301535584,0.03652476022403203
212008_at,1.095699496179198,2.8017537556666312e-08,4.712499334981622e-07
212009_s_at,1.2130726101187075,9.68318413805215e-12,4.402680008704625e-10
212016_s_at,0.777838071349803,8.698796888079027e-06,5.5240319013753544e-05
212020_s_at,0.567393685659348,1.567732611184116e-28,1.0406957458064868e-25
212021_s_at,0.9345793677181324,1.513490729187495e-22,5.257092449103355e-20
212022_s_at,0.77962090931404,1.1589294561243952e-14,9.976812885691047e-13
212023_s_at,0.5313866180456244,1.3867815064585606e-16,1.7779372172073015e-14
212065_s_at,0.6274368166587245,1.8459929123491227e-06,1.56657671243446e-05
212075_s_at,0.6358412678876633,0.0007811036797879719,0.002137141287212771
212092_at,0.542213515278777,3.4430801724888254e-05,0.00016930319491783737
212107_s_at,0.5053501899854878,0.0013177002291962798,0.003276372669098657
212125_at,0.800087597761356,8.685919580529024e-06,5.517027210494641e-05
212141_at,0.6595111956188853,9.096582978136261e-10,2.4253006245611593e-08
212171_x_at,0.5438756060516128,4.060886231914346e-05,0.00019350262166174085
212194_s_at,0.5696693776818442,4.955201318824948e-05,0.000227250930077743
212216_at,0.6224798248571202,7.486599774746631e-06,4.8882996387154395e-05
212229_s_at,0.5160507393943803,0.000587770327413966,0.0016952665077252093
212271_at,0.6932984778806919,1.4949840801769712e-06,1.3157974202429723e-05
212279_at,0.9291415359404294,1.3791028557717288e-05,8.02587238800801e-05
212305_s_at,0.504686734210182,0.002109989444684871,0.0048465670658690094
212316_at,0.620926672556311,8.878147948694797e-07,8.544073309388241e-06
212321_at,0.5483380422057857,0.00015422275741880777,0.0005718137497543982
212322_at,0.5374974401526185,8.123023064819506e-05,0.000339990114883408
212337_at,0.5868980464216524,0.0010792665710797618,0.0027862631588708533
212344_at,0.8901337569821162,1.265254456866692e-10,4.314248147812972e-09
212398_at,0.5585936598719203,6.238528643372754e-07,6.379147856242084e-06
212444_at,0.5597563640690777,9.035330354914537e-06,5.698973571832919e-05
212453_at,0.5192772463701822,0.003029208682145608,0.006579069489097979
212460_at,0.5065868765931634,8.026261978523421e-05,0.00033669498360125216
212472_at,0.9010762274787085,1.4285494189946383e-07,1.8354248707186164e-06
212481_s_at,0.6301703186054297,2.6029337451068686e-05,0.0001346637284964191
212514_x_at,0.5614083789774633,5.088775474854981e-08,7.751754257259968e-07
212515_s_at,0.5660808927081709,0.002360017215166062,0.0053213523764404705
212527_at,0.6371874408420348,1.0654761306551735e-11,4.793358881766768e-10
212574_x_at,0.5569896483305921,1.8780990066942133e-07,2.3087478818094462e-06
212595_s_at,0.7860472215409162,6.949269544587898e-06,4.5987722604326465e-05
212602_at,0.5129963423519985,0.0011329938155032982,0.0029026407595810055
212621_at,0.5073484974138376,0.0010246730962577197,0.002670479386792061
212623_at,0.6806773809476065,1.401211003846263e-05,8.13388556294123e-05
212701_at,-0.539596058303931,0.0006773580247856668,0.0018990181995680374
212730_at,-0.6656133624435832,2.2326837964393964e-21,6.118782602498867e-19
212741_at,-0.7975674208654282,1.8025060968644244e-08,3.222289774119335e-07
212768_s_at,-0.7268733595905372,0.004001718334760826,0.008307688518727875
212800_at,0.5533453018309289,1.0259998291223177e-07,1.3956587839499942e-06
212816_s_at,0.5267763678624706,6.811548529479157e-07,6.872323630052598e-06
212835_at,0.5557928481705754,2.0945895062022084e-06,1.733229299979844e-05
212862_at,0.5443774485406667,3.264731597072746e-05,0.00016216172641795324
212865_s_at,-0.5740497934022142,2.3902515613354114e-07,2.83677372428333e-06
212871_at,0.5121494713738062,3.7361615251145444e-05,0.0001809739209959813
212886_at,-0.6905742581671808,1.050436345904266e-06,9.833479951379579e-06
212902_at,0.7992214314997961,1.1008038392871772e-06,1.0219625309403757e-05
212932_at,0.5100188666169982,2.1612900103200073e-06,1.7764826275203137e-05
212937_s_at,0.5052365181283918,0.00011396044598899205,0.0004477704641356091
212942_s_at,0.575039900249543,1.6102183786901812e-22,5.485583048780392e-20
212986_s_at,0.6053323490172295,0.00010002084782327547,0.0004036507384729647
213007_at,0.7976380321333689,2.4675855058572377e-15,2.440785239436007e-13
213008_at,0.6174956396340883,1.5879631425583293e-09,3.949678184388211e-08
213068_at,-0.6276997367040464,3.8508456329161146e-07,4.2306899869978005e-06
213071_at,-0.6728715099612153,1.6470386670880606e-09,4.076250129515704e-08
213135_at,0.6482139604984427,0.0009574854370244066,0.002528465786314805
213169_at,-0.553628236677314,2.6482927158758755e-09,6.180453125675324e-08
213182_x_at,-0.521986695732986,3.681150219795357e-06,2.7504582132497974e-05
213183_s_at,-0.8439903834163909,1.3548776180993932e-13,9.115518965735377e-12
213226_at,0.752916061186407,3.4393059332999507e-11,1.3447506130829335e-09
213247_at,-0.5792223915533246,4.564706652675194e-06,3.27466179463769e-05
213274_s_at,0.6048529366026716,2.765105255725372e-05,0.00014135832964816948
213315_x_at,0.528717494025031,0.0034858621152632657,0.007392423193748706
213317_at,-0.545858902906827,0.0032949608326657983,0.0070491348559330175
213320_at,0.5135134450147718,0.00015024530617300705,0.0005601058013228587
213348_at,-0.6412885850771248,1.9884286294980104e-13,1.2773836563519262e-11
213380_x_at,-0.6695364687371939,4.650077467622237e-05,0.00021582833143693518
213381_at,-0.5613283112898091,0.0001088627777697487,0.00043221011397367537
213438_at,-0.6490548159239038,0.003908007780133513,0.008139730052164852
213451_x_at,-1.4707937345007522,1.9526602285855471e-22,6.533467850353321e-20
213456_at,-0.5442221703161705,0.00013780752598218916,0.0005218796166506028
213461_at,0.6262600333400914,1.157086355635477e-21,3.3557751083051425e-19
213470_s_at,0.5172606587934889,2.9681517150907483e-07,3.4036325540572294e-06
213486_at,-1.0991315633681844,4.959891194060949e-08,7.601943034837796e-07
213524_s_at,-0.8632615904395484,2.409750514029106e-10,7.51399450470537e-09
213534_s_at,0.5596972267566578,3.250859103731543e-07,3.676017202950755e-06
213548_s_at,0.600156558980895,9.158087670655836e-07,8.757054894296771e-06
213562_s_at,0.6133147523173288,1.3857480071706537e-17,2.0801539934774757e-15
213594_x_at,0.5170968807063261,0.00035843743983893597,0.0011336414190438006
213599_at,0.5332468639934929,1.9167631364722914e-23,7.533887949039511e-21
213606_s_at,0.9717489168224083,8.816802571117737e-07,8.493244966282781e-06
213617_s_at,0.5375584437918595,7.603256188059004e-05,0.0003223689376894347
213647_at,0.5402985213001892,5.257026759581942e-05,0.00023844200328307282
213661_at,-1.1170247717660644,8.463377515608752e-16,9.372851675219575e-14
213674_x_at,-0.5947106290958739,0.05004927793514973,0.07402812589021553
213675_at,-0.5972876903134425,4.409561537767973e-20,9.757216463422584e-18
213680_at,-0.551783411542051,0.007722980467305704,0.014595778344891558
213706_at,-1.4404052970013865,2.895222471292181e-07,3.3330583128920857e-06
213715_s_at,-0.5411810912329047,1.97366230049983e-08,3.486531060942101e-07
213741_s_at,0.7279130378118106,5.693772159561222e-09,1.1885699647128777e-07
213787_s_at,0.5403521901678077,0.0001094847312597082,0.00043375701487931084
213817_at,-0.5287494631906022,1.4389532130894723e-05,8.32557975724665e-05
213831_at,0.6566961324914826,0.010039101662865578,0.018258024040981466
213844_at,-0.9879327111898273,4.381231727022544e-39,1.635951926870218e-35
213872_at,1.241264409780673,3.7101602563806095e-06,2.7670202486296767e-05
213875_x_at,0.5261038386805912,1.5002652667933942e-06,1.319279483357441e-05
213900_at,-1.2381741476858465,4.319214847525477e-19,8.432914112763467e-17
213901_x_at,0.6106725929059365,0.0003306888579871614,0.0010633302008388036
213909_at,0.5387888612834453,3.782781732258802e-05,0.00018261030366198278
213912_at,0.6310017293091645,1.1186971589771269e-11,4.995175117035087e-10
213924_at,-0.5737386851728292,5.359012382627557e-09,1.1281495270884453e-07
213983_s_at,0.5062081606784128,1.7758485521811486e-14,1.4533739164590487e-12
213986_s_at,0.5161538744935552,1.7461446881949794e-05,9.738766640358556e-05
213992_at,-0.5443789314330187,0.006082042476041825,0.011879603017117582
213993_at,-0.5188079896508677,2.451896898838364e-06,1.9694289906453242e-05
214007_s_at,0.9039174762143589,9.71658152197156e-08,1.3302187132187645e-06
214053_at,-0.8635214314743922,2.757619678314639e-13,1.741556343141964e-11
214061_at,0.635178414361619,5.493943741093964e-13,3.3021144352909235e-11
214063_s_at,-1.1962714725610182,6.214514072509416e-19,1.1824201552484157e-16
214087_s_at,-1.3365167639054278,2.3432125814096366e-06,1.895381701377435e-05
214110_s_at,-0.5015559775834153,1.1954435974670934e-14,1.0261577914809487e-12
214119_s_at,0.7215047768103875,1.9397891567089657e-05,0.00010606879313419408
214168_s_at,0.5502976539277635,1.1702022577412268e-10,4.036522152799761e-09
214188_at,-0.6340365370545853,6.999072173105349e-16,7.860010675000112e-14
214240_at,0.5089665315573397,7.053077460268955e-11,2.5353734042497504e-09
214290_s_at,0.5441844430950535,3.484450865994825e-05,0.00017105590183894397
214336_s_at,0.6290825501702155,4.258014599263179e-09,9.325176840849683e-08
214414_x_at,-0.713510478209904,5.370651243874691e-08,8.114926350886432e-07
214440_at,0.5351597578392728,0.0006531609122579988,0.0018418977410526707
214451_at,-0.8405770315552652,5.3765839881319055e-11,2.005110073576483e-09
214456_x_at,-0.5976914605379515,2.65996071877841e-06,2.093909393116565e-05
214483_s_at,0.6267209168803474,2.3782030808330026e-11,9.731737319266227e-10
214500_at,0.8947868986945133,4.47198149632663e-06,3.223278516713968e-05
214511_x_at,0.809696521962497,7.680876202146353e-20,1.615796717679689e-17
214513_s_at,0.5126166064123931,2.916366680907495e-08,4.877811057786601e-07
214544_s_at,0.5988097707564273,6.637193295118602e-16,7.538640232387182e-14
214545_s_at,0.6476160341721364,3.4394918672931336e-05,0.00016915459509348122
214553_s_at,0.5293157303072711,3.0440685711556665e-05,0.000152853280143826
214598_at,-0.9527509380567203,2.069614108183119e-14,1.6754339468738788e-12
214651_s_at,-0.6176042229002943,8.601369344737691e-15,7.60177825639066e-13
214697_s_at,0.5976393681660293,3.589769990777033e-05,0.0001749895710908804
214710_s_at,1.0241879723925047,5.085131776419328e-15,4.732182443152591e-13
214741_at,0.5289985736502523,7.217211009169978e-05,0.00030863725120997655
214757_at,0.8539877529474398,1.0079286723839371e-06,9.486088626796776e-06
214823_at,-0.5231959647623539,2.0127737262572647e-09,4.876364699980293e-08
214845_s_at,0.974188534664107,1.3350412866768167e-08,2.477040578609309e-07
214858_at,0.5564243005607519,2.4398335846109936e-15,2.4294236279833197e-13
214889_at,-0.5118671972018292,0.008170204391199188,0.015332349891563145
214890_s_at,-0.5901333851422543,1.3131159141154534e-06,1.183269942276224e-05
214916_x_at,0.5090346525968901,1.7151976736305062e-05,9.598423549398741e-05
214920_at,-0.58124333739929,1.3717273592951506e-07,1.7730956156150902e-06
214941_s_at,0.5094052279010017,2.3723666344620364e-06,1.9148158904255592e-05
214949_at,0.5600751635849015,0.0009609171887827203,0.0025357348289149666
214958_s_at,1.001780078401915,5.655936349919796e-06,3.891159158102353e-05
214959_s_at,0.6121301593128066,5.724054261186025e-06,3.9271692441467375e-05
214973_x_at,0.5279359568861857,5.077600757014715e-05,0.0002316757137827151
214992_s_at,0.5579038470742974,1.1236174955846032e-05,6.798602760401714e-05
215019_x_at,-0.6487066558156869,6.10722909958589e-05,0.000269305506907347
215028_at,-0.5036571021733791,0.00023072892775911113,0.0007910403454631205
215029_at,1.0227811148140864,0.00040326080144839003,0.0012461163402158176
215113_s_at,0.7628022671109651,4.016861183674428e-05,0.0001917106203526482
215118_s_at,-0.6062031621152542,0.0012857967912623246,0.003211481751554194
215143_at,-0.5755585283710518,0.00085327907427553,0.0022979762447492454
215236_s_at,0.8500325359879,3.1883328721664897e-06,2.4446067648192345e-05
215252_at,0.5397593260228675,1.849979950167051e-08,3.293361208068542e-07
215271_at,-0.5641795305353767,1.9034471418848319e-06,1.603942821505887e-05
215303_at,-0.6644365037249087,9.848015734811667e-06,6.119823716045228e-05
215360_at,-0.515735116232392,9.478064154140852e-05,0.0003862075193186407
215447_at,-0.7206150827424906,5.651887671135051e-06,3.8892694888769e-05
215471_s_at,0.6611646223612344,7.816406912347024e-07,7.69837478686549e-06
215474_at,0.6004779041594834,2.2615661700100425e-08,3.930046808059336e-07
215489_x_at,0.9285176387286533,6.468059640160091e-08,9.425067198578646e-07
215533_s_at,0.5270934626119792,2.1115277563203843e-05,0.00011389591393427684
215646_s_at,0.9814587854101005,8.211926555132207e-10,2.228035150362482e-08
215695_s_at,-0.8365778908591275,7.437478895629975e-08,1.0625173102355744e-06
215768_at,-0.9323043897567576,5.397088915251958e-06,3.741514042153783e-05
215779_s_at,0.6628989426689862,2.0760666039481313e-14,1.6761151781929345e-12
215794_x_at,0.5949804667033938,2.6293529729442105e-05,0.000135771879010872
215918_s_at,-0.7998257301868186,0.0004081233859593493,0.001257170310089897
215921_at,0.6398417633520115,4.917107535510334e-05,0.0002260794771444739
215936_s_at,0.7638777221028827,3.7588129770940914e-05,0.00018164201934932006
215984_s_at,0.5825521942236258,1.0771725946103981e-05,6.585393109224486e-05
216064_s_at,0.5306535948302735,0.0001676514060481183,0.0006122350613043265
216100_s_at,0.5018744804766491,1.0977271898627345e-11,4.90887823586521e-10
216125_s_at,0.5190945014352728,1.24024106809705e-10,4.2535569674161974e-09
216202_s_at,0.8972129928205459,1.0059458068014114e-06,9.471353650352585e-06
216242_x_at,0.5546087017485628,2.3140547365309347e-05,0.0001225980550552731
216266_s_at,1.02436755971619,1.107822383063788e-07,1.4899986594723761e-06
216320_x_at,-0.5345987276061228,1.1962485574135694e-10,4.116859090674902e-09
